# small RNA Count Table  - Teefy et al. - PIWI-piRNA pathway-mediated transposable element repression in Hydra somatic stem cells
#----------------------------------------------------------------------------
#
# abbreviations: 	ID = Identity of Transcript
#					AS = Antisense-oriented mapping
#					S = Sense-oriented mapping
# 
# ID - Transcript name, as assigned in Siebert et al., 2018
# Endo_Hyli_AS - raw Hyli antisense-mapped piRNA counts from the endodermal small RNA library mapped to the Hydra transcriptome
# Endo_Hyli_S - raw Hyli sense-mapped piRNA counts from the endodermal small RNA library mapped to the Hydra transcriptome
# Endo_Hywi_AS - raw Hywi antisense-mapped piRNA counts from the endodermal small RNA library mapped to the Hydra transcriptome
# Endo_Hywi_S - raw Hywi sense-mapped piRNA counts from the endodermal small RNA library mapped to the Hydra transcriptome
# Ecto_Hyli_AS - raw Hyli antisense-mapped piRNA counts from the ectodermal small RNA library mapped to the Hydra transcriptome
# Ecto_Hyli_S - raw Hyli sense-mapped piRNA counts from the ectodermal small RNA library mapped to the Hydra transcriptome
# Ecto_Hywi_AS - raw Hywi antisense-mapped piRNA counts from the ectodermal small RNA library mapped to the Hydra transcriptome
# Ecto_Hywi_S - raw Hywi sense-mapped piRNA counts from the ectodermal small RNA library mapped to the Hydra transcriptome
# Int_Hyli_AS - raw Hyli antisense-mapped piRNA counts from the interstitial small RNA library mapped to the Hydra transcriptome
# Int_Hyli_S - raw Hyli sense-mapped piRNA counts from the interstitial small RNA library mapped to the Hydra transcriptome
# Int_Hywi_AS - raw Hywi antisense-mapped piRNA counts from the interstitial small RNA library mapped to the Hydra transcriptome
# Int_Hywi_S - raw Hywi sense-mapped piRNA counts from the interstitial small RNA library mapped to the Hydra transcriptome
# 
#------------------------------------------------------------------------------------------------------------------------------------------------------
#
"ID" "Endo_Hyli_AS" "Endo_Hyli_S" "Endo_Hywi_AS" "Endo_Hywi_S" "Ecto_Hyli_AS" "Ecto_Hyli_S" "Ecto_Hywi_AS" "Ecto_Hywi_S" "Int_Hyli_AS" "Int_Hyli_S" "Int_Hywi_AS" "Int_Hywi_S"
"t38674aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38675aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38676aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38677aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38678aep" 26 0 13 0 0 0 0 0 4 0 4 0
"t38679aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3867aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38680aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38681aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38682aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38683aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38684aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38685aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38686aep" 0 59.5 0 58 0 1 0 1 0 20 0 14
"t38687aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38688aep" 0 0 0 0 0 0 0 0 0 0 3.5 0
"t38689aep" 0 0 0 0 0 0 0 0 0 5 0 0
"t3868aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38690aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38691aep" 0.5 0 0.5 0 0 0 0 0 0.0909090909090909 0 0 0
"t38692aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38693aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38694aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38695aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38696aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38697aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38698aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38699aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3869aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t386aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38700aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38701aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38702aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38703aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38704aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38705aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38706aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38707aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38708aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38709aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3870aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38710aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38711aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38712aep" 0 0 0 0 0 3 0 3 0 8 0 0
"t38713aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38714aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38715aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38716aep" 0 0 0 0 0 0 0 0 0 0 5 0
"t38717aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38718aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38719aep" 0 0 0 0 0 0 4 0 0 5.5 5 2
"t3871aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38720aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38721aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38722aep" 0 0 0 0 0 0 0 0 0 7 10 0
"t38723aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38724aep" 0 0 0 0 0 0 0 0 0 0 0 32.5
"t38725aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38726aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38727aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38728aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38729aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3872aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38730aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38731aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38732aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38733aep" 0 0 0 0 0 0 0 0 3 0 0 0
"t38734aep" 0 0 0 0 0 5 0 0 0 14 19 2
"t38735aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38736aep" 0 15.1666666666667 0 6 0 0 0 0 0 77 26 38
"t38737aep" 0 6.66666666666667 0 0 0 4 0 0 0 51 4 31
"t38738aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38739aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3873aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38740aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38741aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38742aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38743aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38744aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38745aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38746aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38747aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38748aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38749aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3874aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3875aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3876aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3877aep" 0 0 0 5 0 3 0 3 0 0 0 9
"t3878aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3879aep" 0 0 0 0 0 0 0 0 0 6 0 0
"t387aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3880aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3881aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3882aep" 0 5 0 0 0 0 0 0 0 26 0 0
"t3883aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3884aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3885aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3886aep" 0 0 0 0 0 0 0 0 0 0 4 0
"t3887aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3888aep" 0 0 0 0 0 0 0 0 0 6.5 0 0
"t3889aep" 0 0 0 0 0 0 0 0 0 2 0 0
"t388aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3890aep" 10 0 21 0 0 0 4 0 4 0 45.5 0
"t3891aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3892aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3893aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3894aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3895aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3896aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3897aep" 1069 69 1438 72 1434.33333333333 72 1671 43 5203.22222222222 492 6580 527
"t3898aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3899aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t389aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t38aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3900aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3901aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3902aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3903aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3904aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3905aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3906aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3907aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3908aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3909aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t390aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3910aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3911aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3912aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3913aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3914aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3915aep" 0 0 0 7 0 9.5 0 9.5 0 24.5 0 24.5
"t3916aep" 0 0 0 7 0 9.5 0 9.5 0 24.5 0 24.5
"t3917aep" 18.5 0 0 0 27.5 0 0 0 30.5 0 0 0
"t3918aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3919aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t391aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3920aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3921aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3922aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3923aep" 0 0 0 0 0 0 0 0 4 0 0 0
"t3924aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3925aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3926aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3927aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3928aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3929aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t392aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3930aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3931aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3932aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3933aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3934aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3935aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3936aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3937aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3938aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3939aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t393aep" 0 0 10 0 0 0 0 0 0 0 13 0
"t3940aep" 32.6666666666667 0 0 0 10.3333333333333 0 0 0 8 0 0 0
"t3941aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3942aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3943aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3944aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3945aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3946aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3947aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3948aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3949aep" 0 0 0 0 0 0 0 0 1.75 0 0 0
"t394aep" 0 0 0 0 0 0 0 0 0 1.5 0 0
"t3950aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3951aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3952aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3953aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3954aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3955aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3956aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3957aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3958aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3959aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t395aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3960aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3961aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3962aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3963aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3964aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3965aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3966aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3967aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3968aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3969aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t396aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3970aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3971aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3972aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3973aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3974aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3975aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3976aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3977aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3978aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3979aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t397aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3980aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3981aep" 0 0 2.5 0 0 0 0 0 0 0 0 0
"t3982aep" 0 0 2.5 0 0 0 0 0 0 0 0 0
"t3983aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3984aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3985aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3986aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3987aep" 0 0 0 0 0 0 0 0 4 0 0 0
"t3988aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3989aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t398aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3990aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3991aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3992aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3993aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3994aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3995aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3996aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3997aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3998aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t3999aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t399aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t39aep" 0 0 2 0 0 0 0 0 0 0 0 0
"t3aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4000aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4001aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4002aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4003aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4004aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4005aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4006aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4007aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4008aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4009aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t400aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4010aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4011aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4012aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4013aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4014aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4015aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4016aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4017aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4018aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4019aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t401aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4020aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4021aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4022aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4023aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4024aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4025aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4026aep" 206 0 241 0 83 0 69 0 82 0 97 0
"t4027aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4028aep" 0 0 0 0 0 0 0 0 0 3 0 3
"t4029aep" 0 0 0 0 0 0 0 0 6 0 0 0
"t402aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4030aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4031aep" 0 0 0 0 0.8 0 0 0 0 0 0 0
"t4032aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4033aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4034aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4035aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4036aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4037aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4038aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4039aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t403aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4040aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4041aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4042aep" 6.66666666666667 0 12.6666666666667 0 0 0 0 0 0 0 5.83333333333333 0
"t4043aep" 0 0 0 0 0 0 0 0 1.33333333333333 0 0 0
"t4044aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4045aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4046aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4047aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4048aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4049aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t404aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4050aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4051aep" 0 0 0 0 0 0 0 0 0 4 0 0
"t4052aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4053aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4054aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4055aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4056aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4057aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4058aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4059aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t405aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4060aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4061aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4062aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4063aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4064aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4065aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4066aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4067aep" 4 3 0 3 0 0 0 0 0 0 0 0
"t4068aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4069aep" 0 0 0 0 0 0 0 0 0 3 0 0
"t406aep" 0 0 0 9 0 0 0 4 0 0 0 11
"t4070aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4071aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4072aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4073aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4074aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4075aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4076aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4077aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4078aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4079aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t407aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4080aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4081aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4082aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4083aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4084aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4085aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4086aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4087aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4088aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4089aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t408aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4090aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4091aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4092aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4093aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4094aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4095aep" 0 0 0 0 0 0 0 0 3.5 0 0 0
"t4096aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4097aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4098aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4099aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t409aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t40aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4100aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4101aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4102aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4103aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4104aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4105aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4106aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4107aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4108aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4109aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t410aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4110aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4111aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4112aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4113aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4114aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4115aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4116aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4117aep" 0 0 0 0 0.666666666666667 0 0.666666666666667 0 0.666666666666667 0 0.666666666666667 0
"t4118aep" 3.08974358974359 0 2.67307692307692 0 0 0 0 0 30.6271708683473 0 28 0
"t4119aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t411aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4120aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4121aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4122aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4123aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4124aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4125aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4126aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4127aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4128aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4129aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t412aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4130aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4131aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4132aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4133aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4134aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4135aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4136aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4137aep" 0 0 0 0 0 0 0 0 0 6 0 0
"t4138aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4139aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t413aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4140aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4141aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4142aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4143aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4144aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4145aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4146aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4147aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4148aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4149aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t414aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4150aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4151aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4152aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4153aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4154aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4155aep" 0 0 6 0 0 0 0 0 6.5 0 10 0
"t4156aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4157aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t4158aep" 0 0 0 0 2 0 0 0 0 0 0 0
