# piRNA Count Matrix  - Teefy et al. - PIWI-piRNA pathway-mediated transposable element repression in Hydra somatic stem cells
#----------------------------------------------------------------------------
#
# abbreviations: 	ID = Identity of Transcript
#					Colch = Colchicine Treated Hydra Samples
#					AS = Antisense-oriented mapping
#					S = Sense-orieented mapping
#					WT = Wild Type i.e. untreated Hydra
# 
# ID - Transcript name, as assigned in Siebert et al., 2018
# WT_Hyli_AS_Counts - raw Hyli antisense-mapped piRNA counts from whole, untreated Hydra mapped to the Hydra transcriptome
# WT_Hyli_S_Counts - raw Hyli sense-mapped piRNA counts from whole, untreated Hydra mapped to the Hydra transcriptome
# WT_Hywi_AS_Counts - raw Hywi antisense-mapped piRNA counts from whole, untreated Hydra mapped to the Hydra transcriptome
# WT_Hywi_S_Counts - raw Hywi sense-mapped piRNA counts from whole, untreated Hydra mapped to the Hydra transcriptome
# Colch_Hyli_AS_Counts - raw Hyli antisense-mapped piRNA counts from epithelial, colchicine-treated Hydra mapped to the Hydra transcriptome
# Colch_Hyli_S_Counts - raw Hyli sense-mapped piRNA counts from epithelial, colchicine-treated Hydra mapped to the Hydra transcriptome
# Colch_Hywi_AS_Counts - raw Hywi antisense-mapped piRNA counts from epithelial, colchicine-treated Hydra mapped to the Hydra transcriptome
# Colch_Hywi_S_Counts - raw Hywi sense-mapped piRNA counts from epithelial, colchicine-treated Hydra mapped to the Hydra transcriptome
# 
#------------------------------------------------------------------------------------------------------------------------------------------------------
#
"ID" "WT_Hywi_AS_Counts" "WT_Hyli_AS_Counts" "WT_Hywi_S_Counts" "WT_Hyli_S_Counts" "Colch_Hywi_AS_Counts" "Colch_Hyli_AS_Counts" "Colch_Hywi_S_Counts" "Colch_Hyli_S_Counts"
"t28270aep" 1714.85734989648 120.597727272727 12 1816.5 449.076811594203 28.1558441558442 2 184
"t28271aep" 0 5.53644688644689 0 0 5.80349544072948 8.89705882352941 0 0
"t28272aep" 11538.933470696 71793.8105006883 1082.5 10776.5 8300.79854497354 2039.93939393939 50.5 644
"t28273aep" 1834.5 43065.9125965538 6790.5 2295.5 637.672710271848 5436.0396781354 958.5 84
"t28274aep" 7.87695652173913 392.550595238095 53.5 3.5 3.10989010989011 84.5024509803922 2.5 0
"t28275aep" 8.25339366515837 2.17657342657343 4 0 5 36 0 0
"t28276aep" 0 7.10526315789474 3 0 18.1111111111111 10.6666666666667 0 0
"t28277aep" 20.5710317460317 14.6833333333333 129.5 460 204.020995670996 14.843137254902 202.333333333333 930.833333333333
"t28278aep" 0.0117647058823529 2.48444444444444 16 200 5.079329004329 4.83333333333333 24.3333333333333 62.8333333333333
"t28279aep" 738.77775787431 31412.6072080573 1012 103.95 422.429720133668 3295.86036567076 167.75 25.5
"t2827aep" 0.440641711229947 4.80626450843842 0 0 2.43528693528694 0 0 0
"t28280aep" 3431.05952380952 181.672132034632 6 512 812.506782106782 82.5904761904762 0 111
"t28281aep" 4419.04761904762 198.003896103896 38 17522 28422.7036315819 1013.2825034122 1 587
"t28282aep" 2568.79545454545 212.65381151107 39 9340 9259.16501831502 382.833333333333 7 1555
"t28283aep" 27519.1143503555 897.307826384142 41 4160 5670.48502367995 255.417703150912 6 521
"t28284aep" 69 7.1 14 1377 8.33333333333333 0 0 236
"t28285aep" 479 80 5 1023 111.083333333333 21.75 1 233.5
"t28286aep" 697.5 56.849299719888 1 252.5 26.5333333333333 16.5 0 0
"t28287aep" 21915.5 1139.75513664008 45 14068 1357.95964912281 86.3809523809524 2 642
"t28288aep" 640.945238095238 39.0293650793651 4 1571.58333333333 47.302380952381 9.28888888888889 0 97.3333333333333
"t28289aep" 699.871861471862 65.3698412698413 8 1004.61666666667 151.589673249456 37.0031746031746 0 62.3333333333333
"t2828aep" 73.025641025641 3.7375415282392 0 5 2.85772357723577 0.333333333333333 0 0
"t28290aep" 2541.58333333333 156.713888888889 77 21736 1394.62827249179 55.8166666666667 1.5 2009.33333333333
"t28291aep" 148.416666666667 20.975 4.5 977.333333333333 338.568351856872 29.2333333333333 2 129.333333333333
"t28292aep" 3.56904761904762 22.044075442748 80 10 6.70262992293548 376.793822031627 76 12
"t28293aep" 38.7056022408964 47.5852265365423 4 59 50.0761256764257 110.798951507483 3 5
"t28294aep" 1054.02976190476 58.2080128205128 1.5 1356 1979.07287901697 79.2961084714169 1 133.5
"t28295aep" 0 0.861111111111111 0 0 0.333333333333333 0.5 0 0
"t28296aep" 0 1.72777777777778 0 0 1.23809523809524 6.16129032258065 0 0
"t28297aep" 1590.33888888889 151.590079365079 23.9166666666667 5543.66666666667 1149.97694611441 43.75 0.5 503.833333333333
"t28298aep" 8080.30555555556 402.103174603175 8 78.5 860.02619047619 114.333333333333 0 15
"t28299aep" 4144.90474747475 849.831322055138 329.833333333333 15288.1666666667 1163.78438401876 133.830128205128 8.83333333333333 1945.16666666667
"t2829aep" 2 0.55952380952381 0 0 2.46031746031746 2.84090909090909 0 0
"t282aep" 532.659047619048 7.16666666666667 12.5 37.5 5.51944254575834 0.636363636363636 4.5 0
"t28300aep" 604.222222222222 39.5052766351296 4.66666666666667 230.666666666667 183.65 11.4325311942959 0 63.5
"t28301aep" 3548.30411255411 232.350721468074 20.1666666666667 4423 767.7295995671 102.450729662494 3 963.5
"t28302aep" 276.1 213.702631578947 7.16666666666667 256.333333333333 41.625 55.7583333333333 1.33333333333333 115.333333333333
"t28303aep" 108.690811965812 61.2650793650794 50 37089.5 63.4742424242424 1.4 0 376
"t28304aep" 4.64478021978022 51.8121933621934 73 18 18.7858375847231 79.0511904761905 660 59
"t28305aep" 7269.525 254.355411255411 33 4338.66666666667 1188.23550635856 81.5833333333333 0.5 303
"t28306aep" 130.333333333333 20.9444444444444 5 1423.83333333333 194.92316017316 4 0.5 187
"t28307aep" 24224.1833333333 835.743668270372 34.8333333333333 8258.83333333333 1497.0176352186 87.4807692307692 2.5 758.833333333333
"t28308aep" 12042.4333333333 345.862076362076 45.3333333333333 8511.83333333333 758.54195449835 37.3333333333333 2.5 980.833333333333
"t28309aep" 105.45 16.0609649122807 1.83333333333333 13.3333333333333 7.45833333333333 12.0833333333333 0 6
"t2830aep" 3.14291997107531 19.1323655861346 5 4 10.6266639221685 4.23832839772064 43 3
"t28310aep" 378.333333333333 9.83333333333333 0 396 25.0651315789474 9.38866396761134 1 120
"t28311aep" 52638.3083738759 1470.96421166553 147 12146 15996.2535044602 850.078571428571 14 5034
"t28312aep" 198.62619047619 380.451702508961 1.53333333333333 663.833333333333 70.5122813323748 5.80833333333333 1 83.7333333333333
"t28313aep" 3504.075 943.503577854894 141.866666666667 8296.25 659.357877253466 104.825641025641 21.5 2313.06666666667
"t28314aep" 3877.7704887218 776.62765835666 57.7 6936 631.638768584357 50.0666666666667 8.83333333333333 790.483333333333
"t28315aep" 8120.3961038961 389.410533910534 285 58709.5 2239.21480479148 419.64708994709 29 6630
"t28316aep" 4087.80882352941 145.055555555556 21 4833.5 2085.30119047619 47 1 208
"t28317aep" 18022.3385964912 1351.04246031746 205 8756 17811.0601212628 1744.80671680565 1918 4439
"t28318aep" 2572.35757575758 182.267156862745 5 596 1328.35952380952 81.8571428571429 9 242.5
"t28319aep" 2026.5 238.641666666667 20 264 1472.70238095238 143.5 0 115
"t2831aep" 0.602941176470588 6.6656625727214 35 16 5.73252218917023 9.37965720573636 8 0
"t28320aep" 13.3 224.397023809524 53.5 9.5 4 31.9951923076923 0 0
"t28321aep" 2.12855497906775 31.5209426902208 64 40 17.9156708487591 15.813630952381 14 36
"t28322aep" 1895.88452380952 168.231818181818 64 18294.5 5446.72738095238 247.333333333333 10 3668
"t28323aep" 6995.86618357488 1168.90944923132 126.333333333333 22040 10542.3706789279 679.879006410256 36.3333333333333 4518.66666666667
"t28324aep" 547.095238095238 99.2976190476191 9 1782 872.491890959282 26.0625 0 342
"t28325aep" 2159.34114774115 2370.0465437788 264 54058.5 4594.98949065119 485.209767930534 118.5 10508
"t28326aep" 2771.07142857143 87.4038461538462 53 16494 809.95695970696 74.8333333333333 4 1135
"t28327aep" 82.3176470588235 6.81101055806938 0.5 1486.75 10.8851851851852 0.476190476190476 0 37.5
"t28328aep" 330.682795698925 19.2685897435897 0 590 125.109050996285 7.57326649958229 0 30
"t28329aep" 270.2 3477.38571428571 205.5 9493.5 387.458333333333 706.457393483709 26.5 258.666666666667
"t2832aep" 0 0.866666666666667 0 0 0.333333333333333 4 0 0
"t28330aep" 184.166666666667 3443.88571428571 148 218 167.625 665.457393483709 16 29.6666666666667
"t28331aep" 689.75 38.625 4 627.5 203.438224158202 4.57692307692308 1 40
"t28332aep" 225.966666666667 69.15 4.2 104.833333333333 29.0102564102564 16.9666666666667 0 8.5
"t28333aep" 0 0.313492063492063 4 6.33333333333333 0.6 0 1.66666666666667 7.25
"t28334aep" 0 0.833333333333333 20 44 0.55 1.4 7 0
"t28335aep" 0.2 1.02777777777778 6.91666666666667 12.5 1.59090909090909 0 1.16666666666667 37.5
"t28336aep" 323.208333333333 69.7167919799499 25 100.666666666667 193.567857142857 34.3333333333333 5.5 0
"t28337aep" 65.1666666666667 43.1666666666667 0 2.66666666666667 14 1 0 0
"t28338aep" 42 30 0 1 108.025 3 11 0
"t28339aep" 7143.52755283932 515.709441946942 59 4156 7136.10636481095 351.302085817687 19 397
"t2833aep" 0 1.86767676767677 0 0 0 0 0 0
"t28340aep" 4706.45148047481 90.2077597840756 80 3726 571.666666666667 39.25 2 814
"t28341aep" 799.706385281385 72.4584498834499 4.5 883.583333333333 155.755158730159 18.1392857142857 0.333333333333333 55.3333333333333
"t28342aep" 879.844696969697 180.943614718615 4.25 386 1763.36468253968 71.722619047619 0.333333333333333 249.416666666667
"t28343aep" 90.2373015873016 22.3446892941574 0.5 89.8333333333333 650.302376861397 154.380952380952 0 48.25
"t28344aep" 757.623845598846 31.9987734487734 18.8333333333333 6059.16666666667 219.27380952381 7.05357142857143 3.5 444.5
"t28345aep" 1128.56244588745 139.376808322397 9.58333333333333 4784.28333333333 54.9230519480519 5.20196078431373 0 425.916666666667
"t28346aep" 43.0277777777778 973.366666666667 0 39.25 3.93592446201142 33.5 0 1.66666666666667
"t28347aep" 84.0325396825397 1009.56783216783 11.25 458.583333333333 6.5343137254902 34.3333333333333 2.33333333333333 10
"t28348aep" 574.455576636972 70.8039682539683 61 17882.5 1170.78124969286 134.611111111111 8 1454.5
"t28349aep" 32.8375576036866 6.83484848484848 0 34 202.294841269841 26.6416666666667 5.5 0
"t2834aep" 7.34523809523809 5.78585055643879 0 0 5.26827541278761 9.61666666666667 0 0
"t28350aep" 1123.97619047619 70.3 49.5 11843.3333333333 60.7761904761905 0.785714285714286 6.5 1405
"t28351aep" 37 1.41666666666667 0 1.5 1.25 2.14545454545455 0 0
"t28352aep" 55.7 14186.7432539683 72.5 21.5 57.0714285714286 2918.5 1 0
"t28353aep" 209.681818181818 48.5684334184334 3 41.5 12.244298245614 24.8121212121212 0 0
"t28354aep" 2.5 634.583766233766 6 1 2.5 508.5 0 0
"t28355aep" 13.1439649122807 5.60629913838291 1 0 11.8781746031746 483.098121889521 0 0
"t28356aep" 2004.25373687615 143.77055771725 9 220.083333333333 3074.15799105196 114.234523809524 0.5 61.6666666666667
"t28357aep" 2712.52386674628 125.754934238534 8.5 420.083333333333 847.667900869098 48.8641986062718 0.5 45.6666666666667
"t28358aep" 1938.22619047619 65.7595238095238 7 246 521.615794293426 24.1666666666667 3.5 1537.5
"t28359aep" 1972.19563492063 113.731746031746 4 326 2989.43365143628 63.4166666666667 3.5 1528.5
"t2835aep" 395.583333333333 24.8666666666667 0 2 19.1666666666667 2.66666666666667 0 0
"t28360aep" 1606.66666666667 4232.09007936508 124 3792.33333333333 83.75 437.861111111111 8.5 406.5
"t28361aep" 1883.7743902439 4557.95912698413 215 4710.83333333333 116.722222222222 645.583333333333 14.5 826
"t28362aep" 13984.9523809524 1061.44354239257 120 19537 6448.8419710469 363.984773351648 35.5 6037
"t28363aep" 6912.70238095238 479.811904761905 75 9877 3275.42056595365 175.178571428571 25.5 1868
"t28364aep" 32 629.280952380952 1794.16666666667 141.166666666667 29.0833333333333 173.333333333333 1006.5 32
"t28365aep" 5890.33761238761 256.627380952381 11.5 5772.46666666667 4867.43455988456 126.533333333333 0 75.1333333333333
"t28366aep" 8602.93333333333 506.74358974359 60.3333333333333 27290.6666666667 19918.7656417112 640.033333333333 7.5 2709.5
"t28367aep" 636.100432900433 94.2845238095238 1.33333333333333 312.8 307 10.7333333333333 0 1.8
"t28368aep" 1450.29103478221 117.185022214627 24.5833333333333 4066.41666666667 1181.4794011544 64.1227272727273 1.5 254
"t28369aep" 294.75 23.9834050007963 15.5 6410.83333333333 910.653374811463 58.0738095238095 0.666666666666667 264.5
"t2836aep" 0 22.75 0 0 2.22222222222222 7.16666666666667 0 0
"t28370aep" 605.416666666667 36.400071667463 30.5 10124.8333333333 401.198717948718 25.0452380952381 1.16666666666667 406.5
"t28371aep" 3.5 5.975 7.5 39.5 118.033333333333 18.7111111111111 0 14
"t28372aep" 19261.3827956989 720.192236993615 78.9166666666667 25332.5 11052.1768731324 430.013440860215 5.5 2095.33333333333
"t28373aep" 1592.36904761905 55.0468253968254 12.5 1399.83333333333 461.287481962482 16.1666666666667 0 187.833333333333
"t28374aep" 162.683333333333 21.5585858585859 2.41666666666667 679.666666666667 623.703514103163 14.0833333333333 0 161
"t28375aep" 2891.15515873016 147.617351861102 46 11218.1666666667 525.204838694674 51.825 10 760.333333333333
"t28376aep" 4052.57692307692 289.873974547911 60 6102.5 431.053968253968 55.2083333333333 4.5 1278.5
"t28377aep" 2.51694915254237 1.83333333333333 28.5 149 1084.55 27.875 8 406
"t28378aep" 11254.5604728605 4787.64705820719 451.5 9104.33333333333 9860.06032068811 5803.77174545818 106 1216.5
"t28379aep" 730.6 41.1333333333333 1.5 1070 1236.13283166109 58.6309523809524 2 259.5
"t2837aep" 20.3998097020978 23.178689066315 7 3.5 21.0676252909779 19.8333333333333 3 0
"t28380aep" 0.80582264957265 0.51765806657111 3.875 1.58333333333333 1.35965772273822 0.452703325043751 5.49563492063492 62.0416666666667
"t28381aep" 0.142857142857143 3.33333333333333 16.775 40.5416666666667 0.693829712479839 0 30.1738095238095 1020.68571428571
"t28382aep" 0 3.31363636363636 0 0 0.166666666666667 0 1 0
"t28383aep" 0.00719424460431655 3.57132450882451 3 0 11.3220171390903 7 0 0
"t28384aep" 0 19.1683982683983 5 0 1.77142857142857 30.5068277310924 28.6666666666667 0
"t28385aep" 0 6.50600255427842 0 1 0.1 3 0 0
"t28386aep" 185.924242424242 30.1111111111111 0.5 99.5 157.333333333333 3.8 1 13.5
"t28387aep" 1227.1967032967 65.024706720295 10.15 715.716666666667 1090.56468253968 86.95 0.666666666666667 172.8
"t28388aep" 1430.10952380952 88.5758259714142 14.9 488.016666666667 1269.45912698413 72.75 1.75 62.05
"t28389aep" 2025.43333333333 128.565811965812 8.66666666666667 371.766666666667 4448.97777777778 242.916666666667 9.16666666666667 103
"t2838aep" 0.251496616345653 40.9695573794928 22 5 5.65963157699431 50.5 37 40
"t28390aep" 1.28782785841609 40.4187785435012 8 11 23.2903300831751 79.488862988863 19 10
"t28391aep" 738.355263157895 28.0833333333333 6.58333333333333 2412.33333333333 44.6934782608696 0.5 1 413
"t28392aep" 694.438596491228 22.75 9.08333333333333 3974.16666666667 43.3166666666667 0 0 886.666666666667
"t28393aep" 0 1 0.5 0 0.764285714285714 1.4 2 0
"t28394aep" 20204.8861471861 2004.19047619048 70 15278 2600.5649068323 159.5 8 3373.5
"t28395aep" 17707.7261904762 1273.89545454545 119.5 57816.5 11389.6311868687 331.166666666667 10 2750
"t28396aep" 0.117647058823529 2.30952380952381 2 0 0.333333333333333 18.4190476190476 4 10
"t28397aep" 0.142361111111111 2.86805555555556 8.5 0 3.41666666666667 4.23188405797101 11.5 6
"t28398aep" 22 83.3 6.5 302 8.11904761904762 0.2 1 0
"t28399aep" 90.7678571428571 93.8815295815296 12.5 826 9.18062678062678 0.258823529411765 1 13
"t2839aep" 0.00719424460431655 7.825 0 0 0.00606060606060606 3 0 0
"t283aep" 4460.75 216.935364145658 279 38708 99.9839280778493 4.15999642506546 12 1996
"t28400aep" 4515.28333333333 190.431818181818 92.3333333333333 40698.3333333333 539.916666666667 46.85 5 5928.66666666667
"t28401aep" 3340.45 155.765151515152 25.3333333333333 8124.83333333333 358.5 41.85 2 770.166666666667
"t28402aep" 2335.12424242424 79.5746031746032 3 92.8333333333333 317.72619047619 19.3333333333333 2 12
"t28403aep" 13035.811068024 613.214979296066 64 32975.5 1711.77614468864 107.652941176471 3 3204.33333333333
"t28404aep" 46.5 2 12.5 804.5 446 31 0 69
"t28405aep" 3830.02037037037 448.974787615485 224.5 33726 3939.3585519515 1330.93066378066 22 3148.5
"t28406aep" 8705.78517316017 910.284186184186 836 362744 22070.2001551338 1912.60287356322 129 31802
"t28407aep" 14105.4444444444 596.292857142857 46 14140 1779.66666666667 87.1666666666667 7 934
"t28408aep" 14915.0833333333 721.423015873016 70 19264.5 2718.67222222222 79.3333333333333 2 785.5
"t28409aep" 15567.4166666667 1107.15185185185 40 18787 2753.25866910867 245.651515151515 3 1274
"t2840aep" 0.5 0.666666666666667 0 0 1.67857142857143 0 0 0
"t28410aep" 1465.3 140.95 2 759.5 591.892857142857 43.5 0 81
"t28411aep" 403.666798941799 28.3243680520319 32.0333333333333 8883.25 15.2760942760943 3.86904761904762 1 537.216666666667
"t28412aep" 49.7945701357466 3 10 50 3.75833333333333 0 0.333333333333333 10.6666666666667
"t28413aep" 263.166798941799 19.4910347186986 9.2 3664.25 12.2760942760943 1.28571428571429 1 211.383333333333
"t28414aep" 635.865897917248 76.9657355216072 60.5333333333333 5349.66666666667 81.4256712454212 5.56276420147133 0.333333333333333 291.55
"t28415aep" 3.95475256769374 22.0690197358541 36.0833333333333 25 6.55556617295748 72.5821428571429 52.3333333333333 0.666666666666667
"t28416aep" 0.2 22.6528846153846 2 2 2.08333333333333 6.925 3.66666666666667 1.66666666666667
"t28417aep" 1159.72222222222 88.5620879120879 14.5333333333333 4502.96666666667 5955.59443277311 364.833333333333 1.5 265.5
"t28418aep" 284.138888888889 9.94733165385339 0.533333333333333 279.466666666667 104.068796484111 7.17932489451477 0 10
"t28419aep" 863.983333333333 105.97619047619 44.6666666666667 12570.8333333333 98.3333333333333 64.9465408805032 7.66666666666667 747.166666666667
"t2841aep" 0 2.625 0 0 1.21634830877531 0.7 0 0
"t28420aep" 168.233333333333 13.9833333333333 0 23.6666666666667 363.1125 32.6666666666667 0 0
"t28421aep" 5394.87385620915 1648.33398905017 78 30754.5833333333 16703.048272464 904.666666666667 3 2144
"t28422aep" 1640.41830065359 813.561111111111 28.5 14618.25 2045.93895729874 115.133333333333 3 1074
"t28423aep" 4413.35208333333 308.142694805195 27.6666666666667 9364.16666666667 1696.0111969112 57.4215986394558 1.83333333333333 749.916666666667
"t28424aep" 9303.1540319071 699.126729703045 87.6666666666667 6275.66666666667 2143.56298262548 107.019622955565 6.33333333333333 576.416666666667
"t28425aep" 1014.83333333333 57.66336996337 8 2335.5 3699.72222222222 174.5 3 1168.5
"t28426aep" 50 4.63333333333333 6.5 3074.66666666667 497.875 17.6666666666667 0 116.5
"t28427aep" 1114.03333333333 34.2261904761905 1 610.5 143.709047619048 6.66666666666667 3.08333333333333 373.083333333333
"t28428aep" 2641.9803030303 113.95753968254 11.6666666666667 998 3371.78353886854 155.475350140056 66.0833333333333 1318.75
"t28429aep" 1604.78333333333 59.3928571428571 1.66666666666667 346.666666666667 263.518571428571 18.6904761904762 19.0833333333333 739.5
"t2842aep" 0 2.16666666666667 7 5 1.54090909090909 0 11 0
"t28430aep" 10.3333333333333 11 0 49 0 0.857142857142857 0 7
"t28431aep" 0 6.33686868686869 1 0 1.18803418803419 13.3333333333333 6.5 0
"t28432aep" 3389.18354978355 117.570375823007 28 2062.97738095238 1188.52230998168 63.6904761904762 0 149
"t28433aep" 0.912195192086496 5.14007936507937 1 1 5.79722292133416 2.95658914728682 7 13
"t28434aep" 0 6.04295051353875 63 29.5 2.05079365079365 16.7065826330532 74.5 2.5
"t28435aep" 0.801282051282051 61 0 0 1.41282051282051 2.75 0 0
"t28436aep" 14.5 304.507936507937 0 0 22.7831813576494 366.559259259259 0 0
"t28437aep" 84.5 427.097222222222 0 0 143.842857142857 3395.26923076923 0 0
"t28438aep" 2.82815171361688 60.0465358715359 5 38 14.0688163144046 39.6341271341271 31 21
"t28439aep" 18662.25 3108.39587693705 462 7039 1088.5 885.42803030303 421 503
"t2843aep" 0.291892318208108 16.3185897435897 7 9 8.38388800394432 10.4 13 17
"t28440aep" 0.795066413662239 2.58779688779689 0 0 2.15884993224932 3.6 0 0
"t28441aep" 0.35 7.17267080745342 2 41 4.16288244766506 24.3333333333333 1 0
"t28442aep" 1.13055555555556 4.8485119047619 0 6 5.35987558588365 7.48611111111111 11 0
"t28443aep" 2.79761904761905 8.40491681521093 7 3 9.39027777777778 2.80555555555556 6 0
"t28444aep" 0 2.4 2 0 0 0 5 0
"t28445aep" 2.08446455505279 5.64862181103255 6 13 20.6993234911667 2.93508227474867 0 0
"t28446aep" 0.142857142857143 0.763606224002264 0 0 1 0.0666666666666667 0 0
"t28447aep" 7.66666666666667 26.531746031746 42 1 7.125 3 1 12
"t28448aep" 4.45192307692308 2.87945845004669 147 22 0.236111111111111 21.4743489190548 14 0
"t28449aep" 1.26428571428571 37.5855025734181 20 8 7.37091740651063 73.0753599047274 26 4
"t2844aep" 0.111111111111111 39.04375 2 0 4.54 59.45 0 0
"t28450aep" 0.0335782195332757 4.13580471484395 0 0 1.46704556479193 0.161416946804909 0 0
"t28451aep" 320.795833333333 14050.5595238095 22590 3111 18.7415204678363 965.189393939394 1591 251
"t28452aep" 2.05252525252525 8.08682487874601 0 1 6.17000898622643 4.02685484395542 1 0
"t28453aep" 0 6.2 0 0 1.02777777777778 0 0 0
"t28454aep" 29.3166666666667 66.261124316397 1 1 151.639388062917 914.627138293372 0 0
"t28455aep" 1.1 8.87933634992459 0 0 2.52763157894737 1.7015873015873 0 0
"t28456aep" 3.62210012210012 32.1482947412525 57 9 6.84692890709767 22.4443995859213 26 0
"t28457aep" 0.6 0.1 0 0 0.35 8.9 0 0
"t28458aep" 0.650980392156863 3.97777777777778 0 0 6.14429824561403 45.7754201680672 0 10
"t28459aep" 808 48.5 12 236 293.738095238095 15 0 19
"t2845aep" 0.41025641025641 7.10427866613806 6 1 4.03968253968254 31.9855072463768 14 12
"t28460aep" 2.64276729559748 3.06160130718954 12 0 1.33491379310345 38.304347826087 4 11
"t28461aep" 1.72727272727273 1.68882783882784 0 0 3.18333333333333 0 0 0
"t28462aep" 0.0833333333333333 3.25 0 0 15.4166666666667 1.42857142857143 0 0
"t28463aep" 2.77777777777778 6.4760582010582 85 71 3.21281362007168 10 38 30
"t28464aep" 286.066666666667 26.4222222222222 1 74.237012987013 1.17948717948718 0 0 17
"t28465aep" 34 3 1 39.5 36.5 58.1666666666667 0 0
"t28466aep" 9.62263411538757 100.926693746048 32.3333333333333 341.333333333333 178.073373535713 81.0393442153283 6 39
"t28467aep" 0.446612466124661 9.32862550960978 0 0 4.33522833375775 15.5551075268817 1 0
"t28468aep" 1.57490842490842 25.8834776334776 16 4 9.02207602339181 11.6153846153846 1 25
"t28469aep" 0 0.365591397849462 0 0 1.5 4.53333333333333 20 0
"t2846aep" 6.37932105093291 16.518576715294 14 10 11.677997704563 19.864273463801 15 14
"t28470aep" 927.4943001443 56.8137806637807 0 1 5314.41811375205 389.925144300144 0 0
"t28471aep" 0.0606060606060606 3.57070707070707 0 0 0.0952380952380952 6.72727272727273 0 0
"t28472aep" 0 1.5 1 0 2.83333333333333 2 0 0
"t28473aep" 0 6.95833333333333 2 0 1.20230841230841 0.0909090909090909 0 0
"t28474aep" 0.235294117647059 3.3921568627451 0 0 1.32900432900433 7.66666666666667 0 0
"t28475aep" 1.0588679245283 13.5666666666667 269 44 9.7051003517484 14.8039215686275 80 43
"t28476aep" 19.8921828908555 13.0048821548822 0 16 3.55254681325927 17 1 0
"t28477aep" 1000.53846153846 126.931798245614 14 220 1399.46424242424 33.5595238095238 0 80
"t28478aep" 0.166666666666667 12.0229166666667 18 9 1.03125 0 1 0
"t28479aep" 1.22549019607843 6.61513157894737 0 0 0.9 2.33333333333333 0 0
"t2847aep" 0.2 0.945970695970696 1 1 8.93095238095238 0.25 3 19
"t28480aep" 1.06266968325792 125.721892710973 57 52 22.0255585917351 20.4094139194139 52 27
"t28481aep" 154.097222222222 18.5043251665592 2 435 957.767287784679 50.0634920634921 1 217
"t28482aep" 0 4 0 0 0 0 0 0
"t28483aep" 1.83089133089133 41.1070287980466 19 4 17.7039635802794 41.7840924638463 20 4
"t28484aep" 0.027027027027027 11.2083333333333 0 0 0.142857142857143 5.5 1 0
"t28485aep" 28.1111111111111 14.1321789321789 1 2 1435.73333333333 67 2 362
"t28486aep" 0 0.833333333333333 0 0 0.424242424242424 0.5 0 0
"t28487aep" 0 19.0539083557951 0 10.5 7.02367259975956 2.77325581395349 0.5 0
"t28488aep" 5.05263157894737 5.5 0 0 0.37037037037037 0.545454545454545 0 0
"t28489aep" 0 0 0 0 0.0476190476190476 0 0 0
"t2848aep" 2.16918388977213 2.91612364243943 0 0 1.91428571428571 0.2 0 0
"t28490aep" 0 7 0 0 3 0 0 0
"t28491aep" 2 0.333333333333333 0 4 20.0322580645161 0 0 0
"t28492aep" 5.16666666666667 1 4 8 2.86152703505645 5 7 0
"t28493aep" 0.8 3.01401515151515 2 0 0.934343434343434 9.6 0 0
"t28494aep" 0 2.05833333333333 0 0 0 0 0 0
"t28495aep" 772.333333333333 58.6428571428571 0 900 281.105158730159 5.82142857142857 0 192
"t28496aep" 3.47563512361466 2.98367026055705 0 0 0.713492063492064 12.45 0 0
"t28497aep" 1 3.7 0 0 2.6957671957672 28.5 0 0
"t28498aep" 0 2.85238095238095 7 39 2.60406162464986 2.4 3 51
"t28499aep" 19 4338.71785714286 107 11 74.2857142857143 233.52380952381 5 0
"t2849aep" 0.5 0 2 0 1.45833333333333 0 0 0
"t284aep" 0 0 0 0 0.4 0 0 0
"t28500aep" 2890.86183620301 347.074829264303 30 4569.66666666667 84.6508158508158 10.7435897435897 6 303
"t28501aep" 0.259628258293329 33.545790426218 7 63 14.0006918745833 54.2078327124683 5 164
"t28502aep" 1.5 4.26709956709957 6 2 2.81986321736545 3.47368421052632 2 0
"t28503aep" 4.02692307692308 27.3815734989648 0 0 12.4299808886765 67.1573129251701 2 0
"t28504aep" 0.2 24.3628373755226 18 8 2.85666979069041 19.422440087146 71 158
"t28505aep" 9.68169960280897 187.304692353791 16 19 43.2075211791696 59.4616806459666 9 6
"t28506aep" 2.48888888888889 6.51298701298701 6.5 0.5 17.7553034498119 1.5 0.5 11.5
"t28507aep" 0.0555555555555556 0.174242424242424 0 0 0.628571428571429 1 0 0
"t28508aep" 0.205 4.7 2 11.5 0.422222222222222 0 1.5 0
"t28509aep" 393.5 103.041666666667 37 30 163.029889538661 617.052127836653 218 23
"t2850aep" 6.89583333333333 4.85876623376623 0.5 23.5 9.73333333333333 0.2 0.5 2.5
"t28510aep" 3.394095698987 30.5114984874381 6 12.5 54.8198265377119 25.0356883069649 1.5 10
"t28511aep" 0.833333333333333 4.125 1 2 0.361510107919137 0 8 11
"t28512aep" 0.840478632478633 3.5108981367762 21 23 2.75194174757282 1.08308797631681 14 298
"t28513aep" 12.410298344336 50.2629562118197 375 104.166666666667 76.5370189514056 97.3972222222222 1327.5 86
"t28514aep" 6.05364866509445 21.4643651399107 44 149 26.5304461245785 17.8132154882155 34 4
"t28515aep" 6.46236559139785 9.88154761904762 47 27 2.53928571428571 4.71428571428571 3 134
